"Year","y","LnCoverage","AC15","Premium","Fire5","lnDeduct","Freq","yAvg","Classes","Error_S","lnDeduct_err"
2008,2864,4.032181404,1,41160,0,6.907755279,1,2864,"school",0,6.907755279
2006,123914.04,5.423590786,0,108812,1,8.517193191,1,123914.04,"school",0.0183301148634762,8.53552330586348
2009,15000,5.587115616,1,93438,1,8.517193191,1,15000,"school",0.0791744151160956,8.5963676061161
2010,79252.62,5.739467039,1,108815,1,8.517193191,10,7925.262,"school",-0.0133666400411784,8.50382655095882
2006,22772.5,3.588095063,0,14466,1,8.517193191,2,11386.25,"school",-0.0578651870176192,8.45932800398238
2009,15881.71,3.893161989,1,18646,1,7.824046011,1,15881.71,"school",-0.00601623669082223,7.81802977430918
2010,140244.37,3.841523843,1,18173,1,7.824046011,2,70122.185,"school",0.136457479446281,7.96050349044628
2007,25918.09,4.06799287,0,37402,0,7.824046011,1,25918.09,"school",0,7.824046011
2006,22500,3.774688023,1,27022,1,9.210340372,1,22500,"school",0.359533346329888,9.56987371832989
2008,71071.24,3.875938957,1,27972,1,9.210340372,1,71071.24,"school",0.177994328362533,9.38833470036253
2010,23119.45,3.907574506,1,27877,1,8.517193191,1,23119.45,"school",0.209268470335453,8.72646166133545
2007,17094.28,3.279957679,0,13288,1,8.517193191,1,17094.28,"school",-0.213325090927279,8.30386810007272
2009,37837.34,4.669904704,0,39475,1,7.824046011,1,37837.34,"school",0.170458555623837,7.99450456662384
2006,1991.6,4.317006504,1,38981,1,8.517193191,1,1991.6,"school",0.0381016700540857,8.55529486105409
2006,2032.62,3.305089924,0,30521,1,6.907755279,1,2032.62,"school",-0.254199051515728,6.65355622748427
2009,2311.86,3.468211118,0,28230,1,6.907755279,1,2311.86,"school",0.0902664742703875,6.99802175327039
2010,3000,3.434947969,0,26997,1,6.907755279,1,3000,"school",-0.0275040171357383,6.88025126186426
2007,7216.31,3.353655533,0,14590,0,7.824046011,2,3608.155,"school",0,7.824046011
2008,8108.36,3.402489913,0,13818,0,7.824046011,2,4054.18,"school",0,7.824046011
2010,12604.16,3.48724825,1,16349,1,6.907755279,1,12604.16,"school",0.25373773943288,7.16149301843288
2006,10549.55,3.537948652,1,20981,0,6.907755279,2,5274.775,"school",0,6.907755279
2008,12604.42,3.653306213,1,18914,0,6.907755279,2,6302.21,"school",0,6.907755279
2006,52699,3.659169476,1,13202,1,9.210340372,2,26349.5,"school",-0.132722653822851,9.07761771817715
2007,93433.27,3.15226185,1,14735,1,7.824046011,2,46716.635,"school",-0.0745335952504379,7.74951241574956
2006,3756.06,4.359153912,1,43787,1,6.214608098,2,1878.03,"school",-0.160447197931698,6.0541609000683
2007,6797.11,4.423408029,1,40856,1,6.214608098,3,2265.703333,"school",-0.0306830179752659,6.18392508002473
2008,2829.59,4.475848822,1,50086,1,6.214608098,3,943.1966667,"school",0.0696479884255315,6.28425608642553
2009,11645.08,4.539147759,1,48678,1,6.907755279,2,5822.54,"school",-0.12677436555953,6.78098091344047
2010,1500,4.502180336,1,38792,1,6.907755279,1,1500,"school",0.143861010407097,7.0516162894071
2006,3884.32,3.853076606,1,19327,1,7.824046011,1,3884.32,"school",-0.209298682802593,7.61474732819741
2008,98176.51,3.326840579,1,18381,0,6.214608098,1,98176.51,"school",0,6.214608098
2006,6539.76,3.592221544,0,16704,1,7.824046011,1,6539.76,"school",-0.181561859571957,7.64248415142804
2010,13493.2,3.741690286,1,16868,1,7.824046011,1,13493.2,"school",0.249678592537528,8.07372460353753
2006,11954.16,3.895415237,1,29506,1,6.214608098,2,5977.08,"school",-0.175994177573715,6.03861392042629
2007,32691.06,3.944071289,1,28912,1,6.214608098,2,16345.53,"school",0.0713740528493072,6.28598215084931
2007,13744.29,4.568494749,0,40488,1,7.824046011,2,6872.145,"school",-0.0660209022501622,7.75802510874984
2009,40330,4.683328871,1,34602,1,8.517193191,1,40330,"school",0.0709283061949894,8.58812149719499
2010,10458,4.646109786,1,36463,1,8.517193191,1,10458,"school",0.292594976296525,8.80978816729652
2007,6902.45,3.426944398,1,16007,0,6.907755279,1,6902.45,"school",0,6.907755279
2008,4284.86,3.474917622,1,15824,0,6.907755279,1,4284.86,"school",0,6.907755279
2009,66350,3.545799389,1,14560,0,6.907755279,1,66350,"school",0,6.907755279
2006,718.9,3.022986335,0,14593,0,6.214608098,2,359.45,"school",0,6.214608098
2009,27953.36,3.205120087,0,16028,0,6.214608098,2,13976.68,"school",0,6.214608098
2006,1607.25,3.504483938,1,34594,1,6.214608098,1,1607.25,"school",0.274874266096483,6.48948236409648
2007,851.74,3.556604015,1,35744,1,6.214608098,1,851.74,"school",-0.0573293217957924,6.15727877620421
2008,86404.55,3.605390204,1,35692,1,6.214608098,1,86404.55,"school",-0.39591391654003,5.81869418145997
2010,6044.05,3.94454394,1,45454,1,6.214608098,2,3022.025,"school",0.432716438612656,6.64732453661266
2006,19212.1,2.673798174,1,8262,1,6.907755279,2,9606.05,"school",0.115568296832769,7.02332357583277
2006,1044.67,3.27753858,0,10605,1,7.824046011,1,1044.67,"school",0.0937842171634796,7.91783022816348
2009,52500,3.448137073,0,11319,1,7.824046011,1,52500,"school",-0.00232144897387418,7.82172456202613
2010,14978.08,3.421819804,0,10719,1,7.824046011,1,14978.08,"school",0.0883755833796381,7.91242159437964
2010,10960,2.162553649,1,5564,1,8.517193191,1,10960,"school",-0.0284778869991295,8.48871530400087
2007,7991.77,2.333784975,1,5777,1,6.214608098,2,3995.885,"school",0.0728847689028206,6.28749286690282
2007,2151.39,3.437926339,0,13383,0,6.214608098,2,1075.695,"school",0,6.214608098
2008,12584,3.489990859,0,14426,0,6.214608098,2,6292,"school",0,6.214608098
2009,4960.45,3.536939633,0,15120,0,6.214608098,2,2480.225,"school",0,6.214608098
2010,4531.6,3.607046699,1,15111,0,6.214608098,3,1510.533333,"school",0,6.214608098
2006,4755,4.331021588,1,34209,1,6.907755279,1,4755,"school",-0.0693421984488366,6.83841308055116
2007,19800.53,4.378625068,1,36676,1,6.907755279,3,6600.176667,"school",-0.23738663209803,6.67036864690197
2008,25112.1,4.431887915,1,37000,1,6.907755279,1,25112.1,"school",0.171141622531318,7.07889690153132
2009,8117.04,4.500432565,1,34221,1,6.907755279,1,8117.04,"school",0.263293737514347,7.17104901651435
2010,146070.88,4.468061339,1,35747,1,6.907755279,4,36517.72,"school",-0.0534888794039636,6.85426639959604
2006,7319.86,4.538754651,1,52402,1,6.214608098,4,1829.965,"school",-0.217130728119294,5.99747736988071
2007,5950.44,4.58948988,1,53160,1,6.214608098,5,1190.088,"school",0.111267423759078,6.32587552175908
2009,4811.81,4.738047247,1,34263,1,7.824046011,2,2405.905,"school",-0.00774579653582808,7.81630021446417
2010,6995,4.750844192,1,39332,1,7.824046011,1,6995,"school",-0.300277707513187,7.52376830348681
2007,5298.03,3.371154926,0,17467,0,6.214608098,2,2649.015,"school",0,6.214608098
2010,2346,3.461029815,1,17198,0,6.214608098,1,2346,"school",0,6.214608098
2006,5682.8,4.678832533,1,48441,1,10.1266311,3,1894.266667,"school",0.000369341760398152,10.1270004417604
2007,3290.95,4.741641328,1,45848,1,10.1266311,4,822.7375,"school",-0.109198666810528,10.0174324331895
2008,1962.5,4.795689309,1,48395,1,10.1266311,1,1962.5,"school",-0.0590723379646503,10.0675587620354
2009,2170,4.864378715,1,41468,1,10.1266311,1,2170,"school",-0.200374572678135,9.92625652732187
2010,9000,4.830633517,1,40092,1,10.1266311,4,2250,"school",0.3123918580015,10.4390229580015
2006,2619.34,0.875223707,1,2592,0,6.214608098,1,2619.34,"school",0,6.214608098
2007,3785.9,4.226318094,1,36971,1,6.214608098,2,1892.95,"school",-0.0573681703241788,6.15723992767582
2008,7358,4.279895967,1,43340,1,6.214608098,3,2452.666667,"school",-0.278152992672291,5.93645510532771
2010,17604.91,4.298903783,1,34600,1,6.907755279,3,5868.303333,"school",0.0341634923147441,6.94191877131474
2006,76626.07,3.812668506,1,18109,1,7.824046011,2,38313.035,"school",0.0455948191322914,7.86964083013229
2010,4045.08,3.204662046,0,9613,1,6.214608098,2,2022.54,"school",-0.170793121304595,6.04381497669541
2006,11508.65,2.816326083,0,9527,0,6.214608098,2,5754.325,"school",0,6.214608098
2010,14526.67,2.802126529,1,7086,1,7.824046011,1,14526.67,"school",-0.500501536946266,7.32354447405373
2006,2871.5,3.199476305,0,11524,0,6.214608098,1,2871.5,"school",0,6.214608098
2007,76039.03,4.107581483,1,29792,1,7.824046011,5,15207.806,"school",-0.110962574937523,7.71308343606248
2008,13690.45,4.159993014,1,31395,1,7.824046011,5,2738.09,"school",0.0988396640368037,7.9228856750368
2010,79953.22,4.188853391,1,27698,1,7.824046011,1,79953.22,"school",-0.0103469755136662,7.81369903548633
2007,46115.23,2.634464657,1,9755,0,6.907755279,2,23057.615,"school",0,6.907755279
2009,3542.15,2.741424821,1,9460,0,6.907755279,1,3542.15,"school",0,6.907755279
2010,5277.55,2.729117649,1,9345,0,6.907755279,4,1319.3875,"school",0,6.907755279
2006,3108.13,2.355304101,0,7905,1,6.907755279,1,3108.13,"school",-0.0170093324997761,6.89074594650022
2007,17897.87,2.404030143,0,8079,1,6.907755279,2,8948.935,"school",0.097161420656977,7.00491669965698
2006,123735.59,6.139603558,1,227297,1,6.214608098,58,2133.372241,"school",-0.205552328921156,6.00905576907884
2007,55589.15,6.238794718,1,240753,1,6.214608098,38,1462.872368,"school",0.190015115931689,6.40462321393169
2008,83567.65,6.303628404,1,262345,1,6.214608098,55,1519.411818,"school",-0.000925845556413717,6.21368225244359
2009,33775.73,6.362613592,1,220310,1,6.907755279,16,2110.983125,"school",0.122540601270791,7.03029588027079
2010,54567.09,6.343881385,1,216220,1,6.907755279,16,3410.443125,"school",0.179157744163054,7.08691302316305
2006,8870.1,4.670258703,1,55497,1,6.907755279,2,4435.05,"school",0.0387176748184889,6.94647295381849
2007,2157.18,4.72558617,1,54142,1,6.907755279,2,1078.59,"school",-0.152234886571026,6.75552039242897
2009,1725.96,4.845300317,1,50857,1,6.907755279,1,1725.96,"school",0.201482011389839,7.10923729038984
2010,23833,4.797684363,1,60615,1,6.907755279,1,23833,"school",-0.346525828426147,6.56122945057385
2010,2374.22,4.187158371,1,23042,1,7.824046011,1,2374.22,"school",-0.094384247154296,7.7296617638457
2007,2183.26,3.145275484,1,15097,0,6.214608098,1,2183.26,"school",0,6.214608098
2008,2564.8,3.196918559,1,15897,0,6.214608098,1,2564.8,"school",0,6.214608098
2010,1035,3.221774659,1,15043,0,6.214608098,1,1035,"school",0,6.214608098
2006,25119.13,3.632661025,0,35167,1,6.907755279,4,6279.7825,"school",-0.0442945990658926,6.86346067993411
2007,28998.25,3.679294111,0,34072,1,6.907755279,3,9666.083333,"school",-0.028780241366633,6.87897503763337
2008,9741.5,3.733174985,1,35122,1,6.907755279,2,4870.75,"school",0.176793970063466,7.08454924906347
2009,17739.04,3.794344489,1,32003,1,6.907755279,1,17739.04,"school",0.0236002558090432,6.93135553480904
2010,5310,3.765556983,1,31095,1,6.907755279,1,5310,"school",0.0705412278385203,6.97829650683852
2007,33227.38,2.886453536,1,5558,1,8.517193191,1,33227.38,"school",-0.0120676006476826,8.50512559035232
2009,21805.99,3.061186016,1,9823,1,6.214608098,1,21805.99,"school",-0.0429075068908677,6.17170059110913
2010,12260.65,2.622002142,1,6744,1,7.824046011,2,6130.325,"school",0.120503221549159,7.94454923254916
2010,5149.04,3.642970376,0,16811,0,6.907755279,1,5149.04,"school",0,6.907755279
2006,6069.53,4.140172279,1,30150,1,6.907755279,1,6069.53,"school",0.198582487951936,7.10633776695194
2007,27184.38,4.188711343,1,33628,1,6.214608098,3,9061.46,"school",-0.416333117338209,5.79827498066179
2010,6755.41,4.273048012,1,34435,1,6.214608098,2,3377.705,"school",0.0992263409932295,6.31383443899323
2007,8925.99,3.096878798,1,12835,0,6.214608098,3,2975.33,"school",0,6.214608098
2008,13653,3.138353385,1,13379,0,6.214608098,3,4551,"school",0,6.214608098
2006,6505.21,3.706644517,1,20358,1,6.907755279,2,3252.605,"school",0.0649204885972025,6.9726757675972
2007,42288.33,3.759627042,1,19320,1,7.824046011,5,8457.666,"school",-0.0736770484350853,7.75036896256491
2008,19750,3.811528012,1,20802,1,7.824046011,1,19750,"school",0.164761662206202,7.9888076732062
2006,3193.65,4.44162818,0,48401,1,6.907755279,2,1596.825,"school",-0.0674348069147298,6.84032047208527
2007,56928,4.589765023,0,44313,1,7.824046011,1,56928,"school",-0.049259896481997,7.774786114518
2008,13398.32,4.642200126,1,52924,1,6.907755279,2,6699.16,"school",0.148545065957872,7.05630034495787
2009,1506.3,4.701321912,1,47340,1,6.907755279,1,1506.3,"school",0.297923066777823,7.20567834577782
2010,54345.56,4.662138541,1,45520,1,6.907755279,3,18115.18667,"school",0.0467866405277146,6.95454191952771
2007,46833.2,3.982894636,1,25226,0,8.517193191,1,46833.2,"school",0,8.517193191
2009,13000,4.085095555,1,23184,0,8.517193191,1,13000,"school",0,8.517193191
2006,11485.96,4.609680947,1,45203,1,6.907755279,3,3828.653333,"school",-0.0731427996082719,6.83461247939173
2007,12883.26,4.662172689,1,47641,1,6.907755279,5,2576.652,"school",-0.206012244474146,6.70174303452585
2008,1740.7,4.714856962,1,47985,1,6.907755279,4,435.175,"school",-0.0573510087462947,6.8504042702537
2009,3569.5,4.774465814,1,43826,1,6.907755279,2,1784.75,"school",-0.162824139477658,6.74493113952234
2010,199451,4.73148142,1,43117,1,6.907755279,2,99725.5,"school",-0.0448597142479079,6.86289556475209
2006,72445.9,4.893342636,0,45356,0,8.517193191,2,36222.95,"school",0,8.517193191
2007,144036.9,4.957374606,0,42666,0,8.517193191,3,48012.3,"school",0,8.517193191
2010,96209.19,5.071962841,1,47847,0,8.517193191,2,48104.595,"school",0,8.517193191
2006,8292.4,4.398129202,1,40650,1,6.214608098,3,2764.133333,"school",0.0683256490112381,6.28293374701124
2007,11439.04,4.44799507,1,41872,1,6.214608098,4,2859.76,"school",-0.147583070728158,6.06702502727184
2008,4677.2,4.492918704,1,43797,1,6.214608098,3,1559.066667,"school",0.458964522152933,6.67357262015293
2009,2528.5,4.527116132,1,34222,1,6.907755279,4,632.125,"school",0.0270288084464909,6.93478408744649
2006,4154.98,2.162253028,0,6518,0,6.907755279,1,4154.98,"school",0,6.907755279
2009,750,4.782554818,1,29852,1,9.210340372,1,750,"school",0.195806856164095,9.40614722816409
2006,14941.33,2.621346704,0,13066,1,6.214608098,1,14941.33,"school",-0.396587584215125,5.81802051378488
2010,1430,2.767081774,0,12253,1,6.214608098,1,1430,"school",0.128377432336923,6.34298553033692
2009,27909.77,3.400975357,0,8397,1,8.517193191,1,27909.77,"school",-0.228037665506783,8.28915552549322
2010,101785,3.36487867,0,7811,1,8.517193191,1,101785,"school",0.159354723321136,8.67654791432114
2008,9500.45,2.381607804,0,4545,1,8.517193191,1,9500.45,"school",0.068975502394987,8.58616869339499
2010,15000,2.40935149,0,4117,1,8.517193191,2,7500,"school",-0.0706037664078422,8.44658942459216
2007,14713.65,2.795565962,0,9824,1,6.907755279,2,7356.825,"school",0.22942598812613,7.13718126712613
2008,12698.65,2.848153477,0,10009,1,6.907755279,1,12698.65,"school",-0.121487423193741,6.78626785580626
2009,4118,2.913081484,0,9575,1,6.907755279,1,4118,"school",-0.100590630436532,6.80716464856347
2006,7500,4.962041847,1,54297,1,9.61580548,2,3750,"school",-0.17343437987381,9.44237110012619
2010,184449.28,5.142256661,1,53041,1,9.61580548,2,92224.64,"school",-0.115761025532163,9.50004445446784
2007,2335.4,3.110605792,1,10993,1,6.214608098,1,2335.4,"school",0.163751994472968,6.37836009247297
2006,12648.54,3.185808518,1,11852,1,6.907755279,4,3162.135,"school",0.0751383014951583,6.98289358049516
2007,4873.5,3.310533159,1,13152,1,6.907755279,2,2436.75,"school",0.174142453358052,7.08189773235805
2008,67199.45,3.352481885,1,13430,1,6.907755279,1,67199.45,"school",-0.06758752251815,6.84016775648185
2010,3287.75,3.36900795,1,11619,1,6.907755279,1,3287.75,"school",0.0652056359112866,6.97296091491129
2010,900,2.728576423,0,10718,0,6.214608098,2,450,"school",0,6.214608098
2006,65788.96,4.776454843,1,51033,1,9.210340372,2,32894.48,"school",0.0423012376808577,9.25264160968086
2009,80045.56,4.924228731,1,46777,1,9.210340372,1,80045.56,"school",-0.247097124867865,8.96324324713213
2008,142254.14,5.310621593,1,50619,1,10.1266311,3,47418.04667,"school",0.308110430465448,10.4347415304654
2010,68291.66,5.354700937,1,65596,1,9.210340372,4,17072.915,"school",0.0232928725235691,9.23363324452357
2007,20335,4.295989478,1,23489,1,9.61580548,2,10167.5,"school",0.132638974659093,9.74844445465909
2006,17298.55,3.348467828,1,19068,0,6.214608098,1,17298.55,"school",0,6.214608098
2007,14217.35,3.400852422,1,20093,0,6.214608098,1,14217.35,"school",0,6.214608098
2009,5742.87,3.522553877,1,16935,0,6.907755279,1,5742.87,"school",0,6.907755279
2008,236200.19,4.991111193,1,50014,1,8.517193191,1,236200.19,"school",0.165476116901739,8.68266930790174
2010,12218,5.058442334,1,47204,1,8.517193191,3,4072.666667,"school",-0.00876043829680816,8.50843275270319
2007,3610.53,4.680765981,1,22650,1,10.1266311,4,902.6325,"school",-0.0529821012794549,10.0736489987205
2008,1347.52,4.729474198,1,23781,1,10.1266311,4,336.88,"school",0.154827741023567,10.2814588410236
2009,2262,4.772166746,1,21273,1,10.1266311,3,754,"school",-0.181442965320822,9.94518813467918
2010,17300.25,5.090649011,1,30875,1,10.1266311,2,8650.125,"school",0.341531493514914,10.4681625935149
2009,27302.28,4.030807619,1,21960,1,8.517193191,1,27302.28,"school",-0.0664637352979408,8.45072945570206
2010,7002,3.991935797,1,21664,1,8.517193191,2,3501,"school",0.286578400797609,8.80377159179761
2006,43500,4.684731473,1,38981,1,8.517193191,1,43500,"school",0.261988771423039,8.77918196242304
2007,9237.64,4.713275817,1,40110,1,8.517193191,2,4618.82,"school",0.0143736993475432,8.53156689034754
2010,63671.93,4.79593537,1,35096,1,8.517193191,1,63671.93,"school",0.0982702441276082,8.61546343512761
2006,17549.76,3.697055365,1,31859,1,6.214608098,3,5849.92,"school",-0.1775016163337,6.0371064816663
2010,15500,3.827620049,1,19300,1,6.214608098,1,15500,"school",0.0559604328326469,6.27056853083265
2006,25263.73,3.853348622,1,28291,1,7.824046011,2,12631.865,"school",0.180804424470358,8.00485043547036
2007,14480.01,3.902747965,1,29723,1,7.824046011,2,7240.005,"school",0.017165211719548,7.84121122271955
2007,31268.74,2.885977785,0,16667,1,6.907755279,2,15634.37,"school",-0.0786785955197724,6.82907668348023
2008,3218.36,2.937928039,0,16989,1,6.907755279,1,3218.36,"school",-0.11361330488251,6.79414197411749
2010,2554,2.965094442,1,14354,1,6.907755279,1,2554,"school",-0.00622351036137922,6.90153176863862
2009,65330,4.410668135,1,23051,0,10.1266311,1,65330,"school",0,10.1266311
2010,55313.37,3.561826829,1,13739,0,8.517193191,1,55313.37,"school",0,8.517193191
2006,29986.94,4.292389071,1,36571,1,6.214608098,2,14993.47,"school",0.185230754017675,6.39983885201768
2007,8239.1,4.365302373,1,35403,1,6.214608098,2,4119.55,"school",-0.0838479916855677,6.13076010631443
2010,1725,4.52949072,1,37084,1,6.214608098,1,1725,"school",-0.0209648355176928,6.19364326248231
2007,35487.34,2.039920784,1,3999,0,6.214608098,1,35487.34,"school",0,6.214608098
2007,44612.77,2.525033923,0,8119,0,6.214608098,1,44612.77,"school",0,6.214608098
2008,9091.66,2.571624491,0,8377,0,6.214608098,1,9091.66,"school",0,6.214608098
2009,1206.71,2.641539461,0,8281,0,6.214608098,1,1206.71,"school",0,6.214608098
2006,870,2.689040591,0,8684,1,6.214608098,1,870,"school",-0.224207977493342,5.99040012050666
2007,1092,2.741291083,0,8838,1,6.214608098,3,364,"school",0.0856390196460011,6.300247117646
2008,10740.89,1.995379674,1,5958,0,7.824046011,1,10740.89,"school",0,7.824046011
2009,17500,2.056806414,1,5397,0,7.824046011,1,17500,"school",0,7.824046011
2007,21005,3.197259466,1,9297,1,7.824046011,1,21005,"school",0.226592141282618,8.05063815228262
2006,22400.4,4.334718285,1,48835,1,6.214608098,1,22400.4,"school",0.259360297921256,6.47396839592126
2007,9893.77,4.283920203,1,45690,1,6.214608098,3,3297.923333,"school",0.141146128713664,6.35575422671366
2008,6539.52,4.250735531,0,17540,0,10.1266311,1,6539.52,"school",0,10.1266311
2007,14974,2.558055883,1,10329,1,6.907755279,3,4991.333333,"school",-0.323938338783542,6.58381694021646
2010,3681,2.612102725,1,9403,1,6.907755279,2,1840.5,"school",0.0835109492733589,6.99126622827336
2006,4121.76,3.828368424,1,26673,1,7.824046011,1,4121.76,"school",0.0790248665344757,7.90307087753448
2010,20414.29,3.96439266,1,22656,1,7.824046011,3,6804.763333,"school",-0.0612261139425086,7.76281989705749
2010,9803.56,4.126244182,1,30972,1,8.517193191,1,9803.56,"school",0.0295370665865366,8.54673025758654
2007,72044.34,5.034205632,1,55287,1,9.210340372,2,36022.17,"school",-0.149693041853563,9.06064733014644
2008,1562.65,5.083793397,1,54871,1,9.210340372,1,1562.65,"school",0.117675798324499,9.3280161703245
2010,447988.82,5.107836025,1,49593,1,9.210340372,3,149329.6067,"school",-0.056669801346737,9.15367057065326
2006,19039,4.257778038,1,31087,1,8.517193191,1,19039,"school",-0.271841332632711,8.24535185836729
2009,599023.9,4.505545975,1,29871,1,8.517193191,1,599023.9,"school",-0.0636603386234463,8.45353285237655
2006,39535,4.392401306,0,32333,1,7.824046011,1,39535,"school",0.236386476706405,8.06043248770641
2008,95645,4.486533272,1,30197,1,7.824046011,1,95645,"school",-0.0579137871318474,7.76613222386815
2010,1085863.87,4.49823048,1,26059,1,7.824046011,3,361954.6233,"school",0.126947938002701,7.9509939490027
2006,8985.5,3.008688281,1,12156,1,6.907755279,1,8985.5,"school",0.163994661540783,7.07174994054078
2009,10476.62,3.577084392,0,12162,0,6.907755279,1,10476.62,"school",0,6.907755279
2008,3385.35,3.80311612,1,17936,1,6.907755279,1,3385.35,"school",0.000762069480655715,6.90851734848066
2008,41528.67,5.166101132,1,54321,1,9.61580548,2,20764.335,"school",-0.0610393553401496,9.55476612465985
2006,990.4,2.905184068,0,16624,1,8.517193191,1,990.4,"school",-0.0917690191474602,8.42542417185254
2007,53881.92,2.953725098,0,14767,1,8.517193191,1,53881.92,"school",0.128132817123663,8.64532600812366
2006,16632.71,4.234283272,1,43478,1,6.907755279,1,16632.71,"school",-0.184242536025265,6.72351274297473
2007,2719.67,4.28925606,1,43018,1,6.907755279,2,1359.835,"school",0.042655690345129,6.95041096934513
2006,20020.1,3.323705784,1,21378,0,6.214608098,1,20020.1,"school",0,6.214608098
2008,12080.25,3.427047828,1,23705,0,6.214608098,1,12080.25,"school",0,6.214608098
2010,5995.55,3.165522009,1,13746,0,6.907755279,2,2997.775,"school",0,6.907755279
2010,40000,5.0241155,1,27366,1,10.1266311,2,20000,"school",-0.0501553674806066,10.0764757325194
2006,9360,3.084458371,1,12458,0,6.214608098,1,9360,"school",0,6.214608098
2007,1401.55,3.138850837,1,15232,0,6.214608098,1,1401.55,"school",0,6.214608098
2008,4911.97,3.187422804,1,15989,0,6.214608098,1,4911.97,"school",0,6.214608098
2009,2938.55,3.257936448,1,15337,0,6.214608098,2,1469.275,"school",0,6.214608098
2010,3688.46,3.211425984,1,14888,0,6.214608098,2,1844.23,"school",0,6.214608098
2007,74254.15,4.354074951,0,31895,1,9.210340372,1,74254.15,"school",-0.392388969018114,8.81795140298189
2007,52022.2,4.399753911,0,24430,1,9.210340372,1,52022.2,"school",-0.244081405732105,8.96625896626789
2006,38857.78,2.539035948,1,9121,1,6.214608098,3,12952.59333,"school",0.15869909008842,6.37330718808842
2010,1361.58,2.668042458,1,8647,1,6.214608098,1,1361.58,"school",-0.0331388153599517,6.18146928264005
2006,29821.91,4.13574319,1,30642,1,7.824046011,2,14910.955,"school",0.139167713471444,7.96321372447144
2007,11919.47,4.184756188,1,32182,1,7.824046011,3,3973.156667,"school",0.327002357348764,8.15104836834876
2009,2500,4.303484438,1,31062,1,7.824046011,2,1250,"school",0.255347889491349,8.07939390049135
2010,3540.72,4.268772099,1,30003,1,7.824046011,1,3540.72,"school",0.117335835715719,7.94138184671572
2006,28964.8,4.66758247,1,30868,1,8.517193191,1,28964.8,"school",0.0658280133730107,8.58302120437301
2010,2927032.85,4.799286996,1,26713,1,8.517193191,2,1463516.425,"school",-0.0334020624756778,8.48379112852432
2007,6571.73,2.584609818,1,7689,1,7.824046011,2,3285.865,"school",0.273367585419167,8.09741359641917
2006,6615117.16,5.071608862,1,25510,1,11.51292546,1,6615117.16,"school",0.103296740204425,11.6162222002044
2007,25077.38,2.26459014,0,6450,1,6.214608098,6,4179.563333,"school",-0.20332059249288,6.01128750550712
2010,1124.78,2.308755914,1,6138,1,6.214608098,1,1124.78,"school",-0.0269648553144688,6.18764324268553
2006,45688,0.680140965,0,1521,1,6.214608098,1,45688,"school",-0.332448489749626,5.88215960825038
2010,15789,0.763007143,0,1458,1,6.214608098,1,15789,"school",-0.0338283267999574,6.18077977120004
2007,90623.73,1.710603281,0,2655,1,8.517193191,2,45311.865,"school",-0.449117206919353,8.06807598408065
2009,35589.37,1.821080541,0,2471,1,8.517193191,1,35589.37,"school",0.227649070007521,8.74484226100752
2007,20192.13,1.452122831,1,2392,1,6.214608098,2,10096.065,"school",-0.110106951682788,6.10450114631721
2006,67200.43,4.647473192,1,39642,0,7.824046011,3,22400.14333,"school",0,7.824046011
2007,12200.8,4.697687533,1,40586,0,7.824046011,3,4066.933333,"school",0,7.824046011
2008,39254.1,4.750279138,1,42778,0,7.824046011,2,19627.05,"school",0,7.824046011
2010,30036.01,4.773670028,1,39056,0,7.824046011,4,7509.0025,"school",0,7.824046011
2010,7870,2.779050612,1,13849,0,6.214608098,1,7870,"school",0,6.214608098
2006,36301.96,4.936800828,1,51550,1,9.61580548,5,7260.392,"school",-0.0744932430061145,9.54131223699389
2007,5006.29,4.986010566,1,54150,1,9.61580548,2,2503.145,"school",-0.0293341684252766,9.58647131157472
2008,2977.5,5.038290635,1,57057,1,9.61580548,3,992.5,"school",0.106065957446264,9.72187143744626
2009,44163.61,5.205928822,1,45588,1,10.1266311,5,8832.722,"school",0.117521503653813,10.2441526036538
2007,18545.11,5.607401937,1,106249,1,8.517193191,1,18545.11,"school",0.0983968988558184,8.61559008985582
2010,10779.76,5.681378244,1,99739,1,8.517193191,1,10779.76,"school",-0.0991922194477031,8.4180009715523
2006,9250.2,3.589326652,0,16294,1,8.517193191,2,4625.1,"school",-0.236188336966701,8.2810048540333
2009,5000,3.759525039,0,15454,1,8.517193191,1,5000,"school",-0.067345594721094,8.44984759627891
2007,14293.2,2.751155347,1,7831,1,6.907755279,1,14293.2,"school",0.0481482415886892,6.95590352058869
2006,19155.96,3.496985356,1,18489,0,7.824046011,1,19155.96,"school",0,7.824046011
2007,14049.89,3.559522678,1,16519,0,7.824046011,2,7024.945,"school",0,7.824046011
2007,1295943.85,4.900872547,1,59139,1,8.517193191,2,647971.925,"school",-0.142597673386011,8.37459551761399
2008,26769.04,4.971130675,1,63444,1,8.517193191,2,13384.52,"school",-0.0119265973098726,8.50526659369013
2010,1575.87,2.336361494,0,3724,1,6.214608098,1,1575.87,"school",-0.202295893615677,6.01231220438432
2006,26333.84,3.254002863,1,9062,0,9.210340372,1,26333.84,"school",0,9.210340372
2010,7432.56,4.006775575,0,24187,1,6.907755279,2,3716.28,"school",-0.00143952529613831,6.90631575370386
2008,14459.03,3.647500169,1,16503,1,7.824046011,1,14459.03,"school",0.022324021277412,7.84637003227741
2010,33014.07,3.677880032,1,14638,1,7.824046011,1,33014.07,"school",-0.0252727521954722,7.79877325880453
